session_id,event_type,timestamp,step,result,duration_ms
session_0014,personal_info_completed,2026-01-12T04:23:24Z,personal_info,ok,163000
session_0014,verification_started,2026-01-12T04:30:11Z,verification,ok,407000
session_0014,verification_completed,2026-01-12T04:37:11Z,verification,ok,420000
session_0014,review_viewed,2026-01-12T04:37:30Z,review,ok,19000
session_0014,application_submitted,2026-01-12T04:37:38Z,submit,ok,8000
session_0014,confirmation_viewed,2026-01-12T04:37:59Z,confirmation,ok,21000
session_0015,session_started,2026-01-12T04:40:00Z,session,ok,0
session_0015,application_viewed,2026-01-12T04:40:19Z,view,ok,19000
session_0015,application_started,2026-01-12T04:40:27Z,start,ok,8000
session_0015,personal_info_completed,2026-01-12T04:43:18Z,personal_info,ok,171000
session_0015,verification_started,2026-01-12T04:45:58Z,verification,error,160000
session_0015,verification_completed,2026-01-12T04:48:51Z,verification,ok,173000
session_0015,review_viewed,2026-01-12T04:49:03Z,review,ok,12000
session_0015,application_submitted,2026-01-12T04:49:28Z,submit,ok,25000
session_0015,confirmation_viewed,2026-01-12T04:49:42Z,confirmation,ok,14000
session_0016,session_started,2026-01-12T05:00:00Z,session,ok,0
session_0016,application_viewed,2026-01-12T05:00:12Z,view,ok,12000
session_0016,application_started,2026-01-12T05:00:37Z,start,ok,25000
session_0016,personal_info_completed,2026-01-12T05:02:21Z,personal_info,ok,104000
session_0016,verification_started,2026-01-12T05:05:18Z,verification,ok,177000
session_0016,verification_completed,2026-01-12T05:08:04Z,verification,ok,166000
session_0016,review_viewed,2026-01-12T05:08:33Z,review,ok,29000
session_0016,application_submitted,2026-01-12T05:08:51Z,submit,ok,18000
session_0016,confirmation_viewed,2026-01-12T05:09:22Z,confirmation,ok,31000
session_0017,session_started,2026-01-12T05:20:00Z,session,ok,0
session_0017,application_viewed,2026-01-12T05:20:29Z,view,ok,29000
session_0017,application_started,2026-01-12T05:20:47Z,start,ok,18000
session_0017,personal_info_completed,2026-01-12T05:23:03Z,personal_info,ok,136000
session_0017,verification_started,2026-01-12T05:25:53Z,verification,ok,170000
session_0017,verification_completed,2026-01-12T05:28:32Z,verification,ok,159000
session_0017,review_viewed,2026-01-12T05:28:54Z,review,ok,22000
session_0017,application_submitted,2026-01-12T05:29:05Z,submit,ok,11000
session_0017,confirmation_viewed,2026-01-12T05:29:29Z,confirmation,ok,24000
session_0018,session_started,2026-01-12T05:40:00Z,session,ok,0
session_0018,application_viewed,2026-01-12T05:40:22Z,view,ok,22000
session_0018,application_started,2026-01-12T05:40:33Z,start,ok,11000
session_0018,personal_info_completed,2026-01-12T05:42:57Z,personal_info,ok,144000
session_0018,verification_started,2026-01-12T05:45:40Z,verification,ok,163000
session_0018,verification_completed,2026-01-12T05:48:36Z,verification,ok,176000
session_0018,review_viewed,2026-01-12T05:48:51Z,review,ok,15000
session_0018,application_submitted,2026-01-12T05:49:19Z,submit,ok,28000
session_0018,confirmation_viewed,2026-01-12T05:49:36Z,confirmation,ok,17000
session_0019,session_started,2026-01-12T06:00:00Z,session,ok,0
session_0019,application_viewed,2026-01-12T06:00:15Z,view,ok,15000
session_0019,application_started,2026-01-12T06:00:43Z,start,ok,28000
session_0019,personal_info_completed,2026-01-12T06:03:15Z,personal_info,ok,152000
session_0019,verification_started,2026-01-12T06:06:15Z,verification,ok,180000
session_0019,verification_completed,2026-01-12T06:09:04Z,verification,ok,169000
session_0019,review_viewed,2026-01-12T06:09:12Z,review,ok,8000
session_0019,application_submitted,2026-01-12T06:09:33Z,submit,ok,21000
session_0019,confirmation_viewed,2026-01-12T06:09:43Z,confirmation,ok,10000
session_0020,session_started,2026-01-12T06:20:00Z,session,ok,0
session_0020,application_viewed,2026-01-12T06:20:08Z,view,ok,8000
session_0020,application_started,2026-01-12T06:20:29Z,start,ok,21000
session_0020,personal_info_completed,2026-01-12T06:23:09Z,personal_info,ok,160000
session_0020,verification_started,2026-01-12T06:26:02Z,verification,ok,173000
session_0020,verification_completed,2026-01-12T06:28:44Z,verification,ok,162000
session_0020,review_viewed,2026-01-12T06:29:09Z,review,ok,25000
session_0020,application_submitted,2026-01-12T06:29:23Z,submit,ok,14000
session_0020,confirmation_viewed,2026-01-12T06:29:50Z,confirmation,ok,27000
session_0021,session_started,2026-01-12T06:40:00Z,session,ok,0
session_0021,application_viewed,2026-01-12T06:40:25Z,view,ok,25000
session_0021,application_started,2026-01-12T06:40:39Z,start,ok,14000
session_0021,personal_info_completed,2026-01-12T06:42:36Z,personal_info,ok,117000
session_0021,verification_started,2026-01-12T06:45:22Z,verification,ok,166000
session_0021,verification_completed,2026-01-12T06:48:21Z,verification,ok,179000
session_0021,review_viewed,2026-01-12T06:48:39Z,review,ok,18000
session_0021,application_submitted,2026-01-12T06:49:10Z,submit,ok,31000
session_0021,confirmation_viewed,2026-01-12T06:49:30Z,confirmation,ok,20000
session_0022,session_started,2026-01-12T07:00:00Z,session,ok,0
session_0022,application_viewed,2026-01-12T07:00:18Z,view,ok,18000
session_0022,application_started,2026-01-12T07:00:49Z,start,ok,31000
session_0022,personal_info_completed,2026-01-12T07:02:54Z,personal_info,ok,125000
session_0022,verification_started,2026-01-12T07:05:33Z,verification,ok,159000
session_0022,verification_completed,2026-01-12T07:08:25Z,verification,ok,172000
session_0022,review_viewed,2026-01-12T07:08:36Z,review,ok,11000
session_0022,application_submitted,2026-01-12T07:09:00Z,submit,ok,24000
session_0022,confirmation_viewed,2026-01-12T07:09:13Z,confirmation,ok,13000
session_0023,session_started,2026-01-12T07:20:00Z,session,ok,0
session_0023,application_viewed,2026-01-12T07:20:11Z,view,ok,11000
session_0023,application_started,2026-01-12T07:20:35Z,start,ok,24000
session_0023,personal_info_completed,2026-01-12T07:22:48Z,personal_info,ok,133000
session_0023,verification_started,2026-01-12T07:25:44Z,verification,error,176000
session_0023,verification_completed,2026-01-12T07:28:29Z,verification,ok,165000
session_0023,review_viewed,2026-01-12T07:28:57Z,review,ok,28000
session_0023,application_submitted,2026-01-12T07:29:14Z,submit,ok,17000
session_0023,confirmation_viewed,2026-01-12T07:29:44Z,confirmation,ok,30000
session_0024,session_started,2026-01-12T07:40:00Z,session,ok,0
session_0024,application_viewed,2026-01-12T07:40:28Z,view,ok,28000
session_0024,application_started,2026-01-12T07:40:45Z,start,ok,17000
session_0024,personal_info_completed,2026-01-12T07:43:30Z,personal_info,ok,165000
session_0024,verification_started,2026-01-12T07:46:19Z,verification,ok,169000
session_0024,verification_completed,2026-01-12T07:48:57Z,verification,ok,158000
session_0024,review_viewed,2026-01-12T07:49:18Z,review,ok,21000
session_0024,application_submitted,2026-01-12T07:49:28Z,submit,ok,10000
session_0024,confirmation_viewed,2026-01-12T07:49:51Z,confirmation,ok,23000
session_0025,session_started,2026-01-12T08:00:00Z,session,ok,0
session_0025,application_viewed,2026-01-12T08:00:21Z,view,ok,21000
session_0025,application_started,2026-01-12T08:00:31Z,start,ok,10000
session_0025,personal_info_completed,2026-01-12T08:03:24Z,personal_info,ok,173000
session_0025,verification_started,2026-01-12T08:06:06Z,verification,ok,162000
session_0025,verification_completed,2026-01-12T08:09:01Z,verification,ok,175000
session_0025,review_viewed,2026-01-12T08:09:15Z,review,ok,14000
session_0025,application_submitted,2026-01-12T08:09:42Z,submit,ok,27000
session_0025,confirmation_viewed,2026-01-12T08:09:58Z,confirmation,ok,16000
session_0026,session_started,2026-01-12T08:20:00Z,session,ok,0
session_0026,application_viewed,2026-01-12T08:20:14Z,view,ok,14000
session_0026,application_started,2026-01-12T08:20:41Z,start,ok,27000
session_0026,personal_info_completed,2026-01-12T08:22:27Z,personal_info,ok,106000
session_0026,verification_started,2026-01-12T08:25:26Z,verification,ok,179000
session_0026,verification_completed,2026-01-12T08:28:14Z,verification,ok,168000
session_0026,review_viewed,2026-01-12T08:28:45Z,review,ok,31000
session_0026,application_submitted,2026-01-12T08:29:05Z,submit,ok,20000
session_0026,confirmation_viewed,2026-01-12T08:29:14Z,confirmation,ok,9000
session_0027,session_started,2026-01-12T08:40:00Z,session,ok,0
session_0027,application_viewed,2026-01-12T08:40:31Z,view,ok,31000
session_0027,application_started,2026-01-12T08:40:51Z,start,ok,20000
session_0027,personal_info_completed,2026-01-12T08:42:45Z,personal_info,ok,114000
session_0027,verification_started,2026-01-12T08:49:37Z,verification,ok,412000
session_0027,verification_completed,2026-01-12T08:56:18Z,verification,ok,401000
session_0027,review_viewed,2026-01-12T08:56:42Z,review,ok,24000
session_0027,application_submitted,2026-01-12T08:56:55Z,submit,ok,13000
session_0027,confirmation_viewed,2026-01-12T08:57:21Z,confirmation,ok,26000
session_0028,session_started,2026-01-12T09:00:00Z,session,ok,0
session_0028,application_viewed,2026-01-12T09:00:24Z,view,ok,24000
session_0028,application_started,2026-01-12T09:00:37Z,start,ok,13000
session_0028,personal_info_completed,2026-01-12T09:03:03Z,personal_info,ok,146000
session_0028,verification_started,2026-01-12T09:05:48Z,verification,ok,165000
session_0028,verification_completed,2026-01-12T09:08:46Z,verification,ok,178000
session_0028,review_viewed,2026-01-12T09:09:03Z,review,ok,17000
session_0028,application_submitted,2026-01-12T09:09:33Z,submit,ok,30000
session_0028,confirmation_viewed,2026-01-12T09:09:52Z,confirmation,ok,19000
session_0029,session_started,2026-01-12T09:20:00Z,session,ok,0
session_0029,application_viewed,2026-01-12T09:20:17Z,view,ok,17000
session_0029,application_started,2026-01-12T09:20:47Z,start,ok,30000
session_0029,personal_info_completed,2026-01-12T09:23:21Z,personal_info,ok,154000
session_0029,verification_started,2026-01-12T09:25:59Z,verification,ok,158000
session_0029,verification_completed,2026-01-12T09:28:50Z,verification,ok,171000
session_0029,review_viewed,2026-01-12T09:29:00Z,review,ok,10000
session_0029,application_submitted,2026-01-12T09:29:23Z,submit,ok,23000
session_0029,confirmation_viewed,2026-01-12T09:29:35Z,confirmation,ok,12000
session_0030,session_started,2026-01-12T09:40:00Z,session,ok,0
session_0030,application_viewed,2026-01-12T09:40:10Z,view,ok,10000
session_0030,application_started,2026-01-12T09:40:33Z,start,ok,23000
session_0030,personal_info_completed,2026-01-12T09:43:15Z,personal_info,ok,162000
session_0030,verification_started,2026-01-12T09:46:10Z,verification,ok,175000
session_0030,verification_completed,2026-01-12T09:48:54Z,verification,ok,164000
session_0030,review_viewed,2026-01-12T09:49:21Z,review,ok,27000
session_0030,application_submitted,2026-01-12T09:49:37Z,submit,ok,16000
session_0030,confirmation_viewed,2026-01-12T09:50:06Z,confirmation,ok,29000
session_0031,session_started,2026-01-12T10:00:00Z,session,ok,0
session_0031,application_viewed,2026-01-12T10:00:27Z,view,ok,27000
session_0031,application_started,2026-01-12T10:00:43Z,start,ok,16000
session_0031,personal_info_completed,2026-01-12T10:02:42Z,personal_info,ok,119000
session_0031,verification_started,2026-01-12T10:05:30Z,verification,ok,168000
session_0031,verification_completed,2026-01-12T10:08:31Z,verification,ok,181000
session_0031,review_viewed,2026-01-12T10:08:51Z,review,ok,20000
session_0031,application_submitted,2026-01-12T10:09:00Z,submit,ok,9000
session_0031,confirmation_viewed,2026-01-12T10:09:22Z,confirmation,ok,22000
session_0032,session_started,2026-01-12T10:20:00Z,session,ok,0
session_0032,application_viewed,2026-01-12T10:20:20Z,view,ok,20000
session_0032,application_started,2026-01-12T10:20:29Z,start,ok,9000
session_0032,personal_info_completed,2026-01-12T10:22:36Z,personal_info,ok,127000
session_0032,verification_started,2026-01-12T10:25:17Z,verification,ok,161000
session_0032,verification_completed,2026-01-12T10:28:11Z,verification,ok,174000
session_0032,review_viewed,2026-01-12T10:28:24Z,review,ok,13000
session_0032,application_submitted,2026-01-12T10:28:50Z,submit,ok,26000
session_0032,confirmation_viewed,2026-01-12T10:29:05Z,confirmation,ok,15000
session_0033,session_started,2026-01-12T10:40:00Z,session,ok,0
session_0033,application_viewed,2026-01-12T10:40:13Z,view,ok,13000
session_0033,application_started,2026-01-12T10:40:39Z,start,ok,26000
session_0033,personal_info_completed,2026-01-12T10:42:54Z,personal_info,ok,135000
session_0033,verification_started,2026-01-12T10:45:52Z,verification,ok,178000
session_0033,verification_completed,2026-01-12T10:48:39Z,verification,ok,167000
session_0033,review_viewed,2026-01-12T10:49:09Z,review,ok,30000
session_0033,application_submitted,2026-01-12T10:49:28Z,submit,ok,19000
session_0033,confirmation_viewed,2026-01-12T10:49:36Z,confirmation,ok,8000
session_0034,session_started,2026-01-12T11:00:00Z,session,ok,0
session_0034,application_viewed,2026-01-12T11:00:30Z,view,ok,30000
session_0034,application_started,2026-01-12T11:00:49Z,start,ok,19000
session_0034,personal_info_completed,2026-01-12T11:03:12Z,personal_info,ok,143000
session_0034,verification_started,2026-01-12T11:06:03Z,verification,ok,171000
session_0034,verification_completed,2026-01-12T11:08:43Z,verification,ok,160000
session_0034,review_viewed,2026-01-12T11:09:06Z,review,ok,23000
session_0034,application_submitted,2026-01-12T11:09:18Z,submit,ok,12000
session_0034,confirmation_viewed,2026-01-12T11:09:43Z,confirmation,ok,25000
session_0035,session_started,2026-01-12T11:20:00Z,session,ok,0
session_0035,application_viewed,2026-01-12T11:20:23Z,view,ok,23000
session_0035,application_started,2026-01-12T11:20:35Z,start,ok,12000
session_0035,personal_info_completed,2026-01-12T11:23:30Z,personal_info,ok,175000
session_0035,verification_started,2026-01-12T11:26:14Z,verification,ok,164000
session_0035,verification_completed,2026-01-12T11:29:11Z,verification,ok,177000
session_0035,review_viewed,2026-01-12T11:29:27Z,review,ok,16000
session_0035,application_submitted,2026-01-12T11:29:56Z,submit,ok,29000
session_0035,confirmation_viewed,2026-01-12T11:30:14Z,confirmation,ok,18000
session_0036,session_started,2026-01-12T11:40:00Z,session,ok,0
session_0036,application_viewed,2026-01-12T11:40:16Z,view,ok,16000
session_0036,application_started,2026-01-12T11:40:45Z,start,ok,29000
session_0036,personal_info_completed,2026-01-12T11:42:33Z,personal_info,ok,108000
session_0036,verification_started,2026-01-12T11:45:34Z,verification,error,181000
session_0036,verification_completed,2026-01-12T11:48:24Z,verification,ok,170000
session_0036,review_viewed,2026-01-12T11:48:33Z,review,ok,9000
session_0036,application_submitted,2026-01-12T11:48:55Z,submit,ok,22000
session_0036,confirmation_viewed,2026-01-12T11:49:06Z,confirmation,ok,11000
session_0037,session_started,2026-01-12T12:00:00Z,session,ok,0
session_0037,application_viewed,2026-01-12T12:00:09Z,view,ok,9000
session_0037,application_started,2026-01-12T12:00:31Z,start,ok,22000
session_0037,personal_info_completed,2026-01-12T12:02:27Z,personal_info,ok,116000
session_0037,verification_started,2026-01-12T12:05:21Z,verification,ok,174000
session_0037,verification_completed,2026-01-12T12:08:04Z,verification,ok,163000
session_0037,review_viewed,2026-01-12T12:08:30Z,review,ok,26000
session_0037,application_submitted,2026-01-12T12:08:45Z,submit,ok,15000
session_0037,confirmation_viewed,2026-01-12T12:09:13Z,confirmation,ok,28000
session_0038,session_started,2026-01-12T12:20:00Z,session,ok,0
session_0038,application_viewed,2026-01-12T12:20:26Z,view,ok,26000
session_0038,application_started,2026-01-12T12:20:41Z,start,ok,15000
session_0038,personal_info_completed,2026-01-12T12:23:09Z,personal_info,ok,148000
session_0038,verification_started,2026-01-12T12:25:56Z,verification,ok,167000
session_0038,verification_completed,2026-01-12T12:28:56Z,verification,ok,180000
session_0038,review_viewed,2026-01-12T12:29:15Z,review,ok,19000
session_0038,application_submitted,2026-01-12T12:29:23Z,submit,ok,8000
session_0038,confirmation_viewed,2026-01-12T12:29:44Z,confirmation,ok,21000
session_0039,session_started,2026-01-12T12:40:00Z,session,ok,0
session_0039,application_viewed,2026-01-12T12:40:19Z,view,ok,19000
session_0039,application_started,2026-01-12T12:40:27Z,start,ok,8000
session_0039,personal_info_completed,2026-01-12T12:43:03Z,personal_info,ok,156000
session_0039,verification_started,2026-01-12T12:45:43Z,verification,ok,160000
session_0039,verification_completed,2026-01-12T12:48:36Z,verification,ok,173000
session_0039,review_viewed,2026-01-12T12:48:48Z,review,ok,12000
session_0040,session_started,2026-01-12T13:00:00Z,session,ok,0
session_0040,application_viewed,2026-01-12T13:00:12Z,view,ok,12000
session_0040,application_started,2026-01-12T13:00:37Z,start,ok,25000
session_0040,personal_info_completed,2026-01-12T13:03:21Z,personal_info,ok,164000
session_0040,verification_started,2026-01-12T13:10:18Z,verification,ok,417000
session_0040,verification_completed,2026-01-12T13:17:04Z,verification,ok,406000
session_0040,review_viewed,2026-01-12T13:17:33Z,review,ok,29000
session_0041,session_started,2026-01-12T13:20:00Z,session,ok,0
session_0041,application_viewed,2026-01-12T13:20:29Z,view,ok,29000
session_0041,application_started,2026-01-12T13:20:47Z,start,ok,18000
session_0041,personal_info_completed,2026-01-12T13:22:48Z,personal_info,ok,121000
session_0041,verification_started,2026-01-12T13:25:38Z,verification,ok,170000
session_0041,verification_completed,2026-01-12T13:28:17Z,verification,ok,159000
session_0041,review_viewed,2026-01-12T13:28:39Z,review,ok,22000
session_0042,session_started,2026-01-12T13:40:00Z,session,ok,0
session_0042,application_viewed,2026-01-12T13:40:22Z,view,ok,22000
session_0042,application_started,2026-01-12T13:40:33Z,start,ok,11000
session_0042,personal_info_completed,2026-01-12T13:42:42Z,personal_info,ok,129000
session_0042,verification_started,2026-01-12T13:45:25Z,verification,ok,163000
session_0042,verification_completed,2026-01-12T13:48:21Z,verification,ok,176000
session_0043,session_started,2026-01-12T14:00:00Z,session,ok,0
session_0043,application_viewed,2026-01-12T14:00:15Z,view,ok,15000
session_0043,application_started,2026-01-12T14:00:43Z,start,ok,28000
session_0043,personal_info_completed,2026-01-12T14:03:00Z,personal_info,ok,137000
session_0043,verification_started,2026-01-12T14:06:00Z,verification,ok,180000
session_0043,verification_completed,2026-01-12T14:08:49Z,verification,ok,169000
session_0044,session_started,2026-01-12T14:20:00Z,session,ok,0
session_0044,application_viewed,2026-01-12T14:20:08Z,view,ok,8000
session_0044,application_started,2026-01-12T14:20:29Z,start,ok,21000
session_0044,personal_info_completed,2026-01-12T14:22:54Z,personal_info,ok,145000
session_0044,verification_started,2026-01-12T14:25:47Z,verification,ok,173000
session_0045,session_started,2026-01-12T14:40:00Z,session,ok,0
session_0045,application_viewed,2026-01-12T14:40:25Z,view,ok,25000
session_0045,application_started,2026-01-12T14:40:39Z,start,ok,14000
session_0045,personal_info_completed,2026-01-12T14:43:36Z,personal_info,ok,177000
session_0045,verification_started,2026-01-12T14:46:22Z,verification,ok,166000
session_0046,session_started,2026-01-12T15:00:00Z,session,ok,0
session_0046,application_viewed,2026-01-12T15:00:18Z,view,ok,18000
session_0046,application_started,2026-01-12T15:00:49Z,start,ok,31000
session_0046,personal_info_completed,2026-01-12T15:02:39Z,personal_info,ok,110000
session_0046,verification_started,2026-01-12T15:05:18Z,verification,ok,159000
session_0047,session_started,2026-01-12T15:20:00Z,session,ok,0
session_0047,application_viewed,2026-01-12T15:20:11Z,view,ok,11000
session_0047,application_started,2026-01-12T15:20:35Z,start,ok,24000
session_0047,personal_info_completed,2026-01-12T15:22:33Z,personal_info,ok,118000
session_0047,verification_started,2026-01-12T15:25:29Z,verification,ok,176000
session_0048,session_started,2026-01-12T15:40:00Z,session,ok,0
session_0048,application_viewed,2026-01-12T15:40:28Z,view,ok,28000
session_0048,application_started,2026-01-12T15:40:45Z,start,ok,17000
session_0048,personal_info_completed,2026-01-12T15:43:15Z,personal_info,ok,150000
session_0048,verification_started,2026-01-12T15:46:04Z,verification,ok,169000
session_0049,session_started,2026-01-12T16:00:00Z,session,ok,0
